baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000116299	96.2128431065116	1.60829839580051	0.379843504839879	4.23410792947079	2.29460729555265e-05	0.00014875079726768	ELAPOR1
ENSG00000143126	68.5421179756615	1.31536214707612	0.180331671858031	7.29412716869651	3.00601410912172e-13	1.30247682302332e-11	CELSR2
ENSG00000134222	28.0772485546681	1.03106263390541	0.271268037501368	3.80089981629412	0.00014417158794218	0.000744240111160399	PSRC1
ENSG00000184371	260.170287549439	0.508645918706601	0.109623958169392	4.63991564618236	3.48551422921404e-06	2.98580530145427e-05	CSF1
ENSG00000173947	123.064046597052	2.16750555795172	0.44852487558643	4.8325202813284	1.34815372672953e-06	1.30182608608419e-05	PIFO
ENSG00000171385	71.088077294018	1.43968476895838	0.235154438471325	6.12229468564309	9.22372305095539e-10	1.95107162236902e-08	KCND3
ENSG00000231246	29.1934149942079	1.21329036491907	0.313194273774801	3.87392256664141	0.000107097454111733	0.00057345627185242	LINC02884
ENSG00000134198	48.7304665597957	0.926388154555613	0.234402899445617	3.95211900853872	7.74621977611401e-05	0.000432808752216154	TSPAN2
ENSG00000118729	51.9578751734531	1.2887645274711	0.313404127213109	4.11214918875259	3.91992845276761e-05	0.000238354363864076	CASQ2
ENSG00000134247	249.854500336075	1.95030039416786	0.155486077378032	12.5432477753369	4.32883799587678e-36	6.46055021784632e-33	PTGFRN
ENSG00000134253	18.5587595786233	0.924829327658975	0.192951476241814	4.79306686671806	1.6425084883335e-06	1.5460528391938e-05	TRIM45
ENSG00000134258	18.7601650271125	5.97149324589254	0.907984538545173	6.57664639913409	4.81177221959295e-11	1.34369489508467e-09	VTCN1
ENSG00000183508	186.121254541614	2.03928888772474	0.258062866485115	7.90229495432796	2.73814534689528e-15	1.71064038602313e-13	TENT5C
ENSG00000155761	49.8616517399496	2.7735934019786	0.654624846280387	4.23692045564464	2.26606370158231e-05	0.000147042355747119	SPAG17
ENSG00000131788	148.609587967155	0.520052714425311	0.11234065247355	4.6292477653871	3.66996451079898e-06	3.11402168724269e-05	PIAS3
ENSG00000198483	24.6508826090529	0.883065965016453	0.184040662198004	4.79821119132025	1.60088932569487e-06	1.51217619006564e-05	ANKRD35
ENSG00000118292	46.7802068260264	0.851458242864633	0.175235975522611	4.85892374739437	1.18025575416005e-06	1.15716753940714e-05	C1orf54
ENSG00000143387	338.33633915303	1.87816481074333	0.205373676691972	9.14510973848064	5.95693526551946e-20	8.71996850190829e-18	CTSK
ENSG00000213190	15.6451185224731	1.1184875115399	0.269431251000997	4.15129094113795	3.30605173010387e-05	0.000205397256423475	MLLT11
ENSG00000196754	107.665765438296	4.82939841064646	0.426587993482115	11.3209900054276	1.03298705303794e-29	9.25005473093706e-27	S100A2
ENSG00000143578	32.4654507651403	0.760665020987774	0.167468326406061	4.54214260876642	5.56853491580458e-06	4.44688234180066e-05	CREB3L4
ENSG00000143603	59.9109210835302	1.5376221372714	0.257744970374353	5.96567271531288	2.43628186678282e-09	4.65492717420012e-08	KCNN3
ENSG00000163346	433.68913152767	0.640406888517354	0.0979823694915992	6.53594000471954	6.32112527323501e-11	1.72571859085554e-09	PBXIP1
ENSG00000160691	451.208629889196	0.564994489107349	0.109798479125635	5.14574057497522	2.66467462871987e-07	3.07490632413792e-06	SHC1
ENSG00000231064	16.7572970722425	1.60295890785732	0.37875655591998	4.232161484212	2.31456123968928e-05	0.000149971956447209	THBS3-AS1
